INT	INT	FLOAT	FLOAT
90	5	91.9048	90.618
91	5	74.7389	122.1935
92	5	48.9692	158.6591
93	5	74.2735	202.6562
94	5	92.2116	274.1996
95	5	116.1822	206.0519
96	5	206.7993	264.8753
97	5	208.3207	257.8792
98	5	247.0725	248.1182
99	5	215.526	189.7133
100	5	212.9303	119.5594
101	107	41.2112	253.6266
102	107	54.4106	269.3914
103	107	75.1045	258.1396
104	107	93.2375	255.0643
105	107	92.7635	265.56
106	107	108.7961	255.4682
107	107	111.8657	274.6109
108	107	121.1929	259.9101
109	107	120.8796	244.7385
110	107	153.3851	253.456
111	107	165.0741	272.9601
112	107	177.4671	262.0473
113	107	173.588	259.2328
114	107	170.4028	275.1906
115	107	190.0665	270.437
116	107	210.8139	275.9972
117	107	268.4166	272.1901
118	107	239.6393	279.1216
119	107	237.5931	258.6425
120	107	227.1828	215.42
121	107	239.9483	200.533
122	107	264.5606	185.6921
123	107	221.5467	174.5777
124	107	197.1248	165.1163
125	107	185.1956	186.0751
126	107	154.0655	201.777
127	107	140.7437	167.7953
128	107	121.8715	181.5035
129	107	115.8914	165.0594
130	107	105.8134	168.6109
131	107	101.9457	195.2772
132	107	89.6846	183.6949
133	107	78.6665	198.8189
134	107	82.9937	216.083
135	107	57.9678	214.9415
136	107	53.5385	194.7553
137	107	49.4177	161.16
138	107	72.6797	164.6413
139	107	81.681	174.1042
140	107	100.2876	144.521
141	107	108.8774	160.1864
142	107	156.7018	151.1015
143	107	146.3443	151.3326
144	107	196.9301	164.0127
145	107	236.9033	160.1502
146	107	255.9336	163.242
147	107	260.2736	114.204
148	107	207.8901	94.5624
149	107	232.4601	87.4985
150	107	206.2841	93.7086
151	107	221.4879	92.1284
152	107	151.4856	98.1739
153	107	164.6002	101.5758
154	107	126.9248	109.6335
155	107	102.4678	116.5655
156	107	89.7833	106.4339
157	107	74.1837	107.3311
158	107	61.4801	91.3838
159	107	69.9946	162.4631
160	107	96.8072	143.3358
161	109	221.5775	83.4021
162	109	193.8889	75.8045
163	109	188.5724	93.0209
164	109	200.6838	98.5593
165	109	175.2451	93.6341
166	109	84.5876	94.551
167	109	95.0405	131.6188
168	109	117.4876	133.5275
169	109	116.6534	150.5773
170	109	126.1183	163.5618
171	109	121.9727	163.0931
172	109	146.3745	160.4379
173	109	137.5797	143.5025
174	109	140.4909	136.2531
175	109	174.6201	121.9149
176	109	94.9052	197.4922
177	109	52.9279	182.3132
178	109	62.4759	173.3616
179	109	58.6094	214.351
180	109	72.7842	251.8466
181	111	159.5572	213.2952
182	111	168.8146	210.7271
183	111	184.5795	200.7948
184	111	223.7988	167.5392
185	111	210.4415	165.2757
186	111	262.1329	131.801
187	111	185.4449	70.5305
188	111	164.953	93.1814
189	111	138.4789	150.9727
190	111	71.7363	205.4507
191	111	119.8432	202.9667
192	111	61.2549	260.4452
193	111	115.5332	268.4139
194	111	207.0122	228.3546
195	111	225.232	204.173
196	111	162.1345	150.7101
197	111	184.5853	200.8968
198	111	199.1531	172.1544
199	111	234.4917	175.8923
200	111	246.4909	168.2846
201	204	28.5072	127.4533
202	205	27.6523	132.0979
