INT	INT	FLOAT	FLOAT
111	112	262.9147	190.4677
112	112	266.5586	191.5792
113	112	280.2043	176.8508
114	112	271.0771	171.0277
115	112	245.5547	186.2903
116	112	240.6829	187.3338
117	112	243.4021	193.7878
118	112	226.8606	215.5677
119	112	232.6947	221.9026
120	112	247.1007	194.2138
121	112	257.3298	143.8779
122	112	239.2136	146.3888
123	112	235.0560	148.6079
124	112	235.6777	132.1354
125	112	228.5748	130.7938
126	112	273.1687	108.8138
127	112	278.2508	92.4827
128	112	266.9682	75.7040
129	112	259.0105	96.4496
130	112	205.6339	84.8405
131	112	154.4000	42.5864
132	112	153.8838	69.5909
133	112	155.1330	80.4513
134	112	180.2660	89.5135
135	112	182.5721	96.7975
136	112	177.7216	100.5166
137	112	172.9602	93.3605
138	112	155.2146	100.0982
139	112	148.7665	103.3472
140	112	105.3413	54.0437
141	112	112.0715	57.6659
142	112	123.0837	141.0977
143	112	118.9266	135.0188
144	112	116.9842	129.5898
145	112	98.9530	81.0533
146	112	95.9722	97.9521
147	112	86.0086	80.0713
148	112	81.3143	114.3793
149	112	71.7605	144.5276
150	112	83.3917	138.7390
151	112	113.1684	156.2304
152	112	115.6869	184.6342
153	112	116.2035	203.2058
154	112	121.8732	209.7737
155	112	50.2910	173.8051
156	112	58.5847	212.9749
157	112	56.0459	204.9216
158	112	121.4954	212.6423
159	112	170.4204	187.6729
160	112	154.1956	259.0674
161	113	122.4076	206.0716
162	113	59.7162	205.5492
163	113	58.1530	186.1767
164	113	91.8268	166.5786
165	113	95.8310	115.1662
166	113	88.2384	75.0111
167	113	130.0984	80.1652
168	113	145.8650	77.4197
169	113	171.4435	65.3320
170	113	138.0783	36.2654
171	113	241.4554	130.5805
172	113	229.9045	130.9286
173	113	247.9937	212.4525
174	113	267.1514	191.5093
175	113	271.3145	232.9596
176	113	250.7968	252.3812
177	113	218.5450	240.8839
178	113	198.7543	259.5589
179	113	194.7205	248.2297
180	113	226.5543	208.7158
181	117	237.2943	207.9510
182	117	242.2111	200.7663
183	117	224.1436	197.9091
184	117	251.2567	180.9182
185	117	270.7990	120.4096
186	117	263.4877	66.1618
187	117	139.8006	57.9245
188	117	109.6431	45.8726
189	117	80.6730	119.8775
190	117	110.1112	170.0939
191	117	160.8342	223.5465
192	117	143.3313	212.2484
193	117	114.4767	193.3421
194	117	88.3136	145.3798
195	117	36.0346	180.7818
196	117	177.6322	182.0691
197	117	165.1081	196.2341
198	117	190.6221	134.6580
199	117	157.9161	94.0691
200	117	171.5180	105.0425
